X 	 Y 	 Z 	 Phi 	 Theta 	 Psi 	 Vx 	 Vy 	 Vz 	 dPhi 	 dTheta 	 dPsi 	Xd 	 Yd 	 Zd 	 Phid 	 Thetad 	 Psid 	  t
 0.364	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.692	 
 0.351	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.725	 
 0.338	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.758	 
 0.325	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.792	 
 0.312	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.389	  0.000	 -0.000	 -0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.825	 
 0.299	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.858	 
 0.286	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.892	 
 0.273	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.925	 
 0.260	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.958	 
 0.247	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 27.992	 
 0.234	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.025	 
 0.222	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	 -0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.058	 
 0.209	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.092	 
 0.196	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.125	 
 0.183	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.159	 
 0.170	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.192	 
 0.157	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.225	 
 0.144	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.259	 
 0.131	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.293	 
 0.118	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.325	 
 0.105	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.359	 
 0.092	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.392	 
 0.079	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.426	 
 0.066	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	 -0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.459	 
 0.053	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	  0.000	 -0.000	 -0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.492	 
 0.040	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.525	 
 0.027	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.388	  0.000	 -0.000	 -0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.560	 
 0.014	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 28.592	 
 0.001	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.626	 
-0.012	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.659	 
-0.025	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.692	 
-0.038	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.726	 
-0.051	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.759	 
-0.063	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.792	 
-0.076	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.826	 
-0.089	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.859	 
-0.102	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.892	 
-0.115	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.926	 
-0.128	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.959	 
-0.141	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 28.992	 
-0.154	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	 -0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.026	 
-0.167	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	 -0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.059	 
-0.180	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.093	 
-0.193	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.126	 
-0.206	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.159	 
-0.219	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.192	 
-0.232	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.226	 
-0.245	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.259	 
-0.258	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.293	 
-0.270	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.326	 
-0.283	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.359	 
-0.296	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.393	 
-0.309	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 29.426	 
-0.322	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.460	 
-0.335	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.493	 
-0.348	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.389	 -0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.526	 
-0.361	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.560	 
-0.374	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.593	 
-0.387	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.626	 
-0.400	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.659	 
-0.413	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.693	 
-0.426	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.726	 
-0.439	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.760	 
-0.452	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.794	 
-0.465	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.826	 
-0.478	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.860	 
-0.491	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.893	 
-0.504	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.926	 
-0.517	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	 -0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.960	 
-0.529	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 29.993	 
-0.542	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 30.026	 
-0.555	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 30.060	 
-0.568	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 30.093	 
-0.581	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 30.126	 
-0.594	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 30.160	 
-0.607	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 30.194	 
-0.620	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 30.296	 
